Student_ID,Age,Usage_of_VR_in_Education,Hours_of_VR_Usage_Per_Week,Engagement_Level,Improvement_in_Learning_Outcomes,Perceived_Effectiveness_of_VR,Access_to_VR_Equipment,Impact_on_Creativity,Collaboration_with_Peers_via_VR,Interest_in_Continuing_VR_Based_Learning,School_Support_for_VR_in_Curriculum,VR_Engagement_Score,Gender_Male,Gender_Non-binary,Gender_Prefer not to say,Grade_Level_Postgraduate,Grade_Level_Undergraduate,Field_of_Study_Business,Field_of_Study_Education,Field_of_Study_Engineering,Field_of_Study_Law,Field_of_Study_Medicine,Field_of_Study_Science,Subject_Biology,Subject_Computer Science,Subject_Economics,Subject_History,Subject_Math,Subject_Physics,Instructor_VR_Proficiency_Beginner,Instructor_VR_Proficiency_Intermediate,Stress_Level_with_VR_Usage_Low,Stress_Level_with_VR_Usage_Medium,Feedback_from_Educators_on_VR_Neutral,Feedback_from_Educators_on_VR_Positive,Region_Asia,Region_Europe,Region_North America,Region_Oceania,Region_South America,VR_Hours_Science,VR_Hours_Medicine,VR_Hours_Engineering,VR_Hours_Arts,VR_Hours_Business,VR_Hours_Education,VR_Hours_Law
STUD3520,29,True,-0.32650827624939294,-1.416325014634482,False,1.4450969173088717,False,2,True,Yes,False,-0.62063457733316,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0
STUD3521,15,False,-1.6001898687962735,-0.7156596269653012,True,1.4450969173088717,False,1,True,Yes,True,0.1754590313548339,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
STUD3522,18,False,-0.6449286743861131,-1.416325014634482,True,0.03414503553883489,True,4,True,Yes,True,-0.9390720208083575,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0
STUD3523,21,False,-0.32650827624939294,0.6856711483730604,True,0.7396209764238533,True,1,True,No,False,1.1307713617804265,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0
STUD3524,16,False,-1.2817694706595533,-0.014994239296120374,False,-0.6713309053461836,True,2,True,No,True,-0.4614158555955612,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
STUD3525,30,True,-1.2817694706595533,-0.014994239296120374,False,-1.376806846231202,True,3,False,Yes,True,-0.9390720208083575,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
STUD3526,29,True,-0.9633490725228332,0.6856711483730604,False,1.4450969173088717,True,3,False,Yes,True,1.7676462487308215,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0
STUD3527,14,True,0.6287529181607675,0.6856711483730604,True,-1.376806846231202,True,1,True,Yes,True,-0.7798532990707587,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,7,0,0,0
STUD3528,24,True,-0.9633490725228332,1.3863365360422413,False,-0.6713309053461836,False,3,False,Yes,True,0.1754590313548339,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0
STUD3529,23,True,-0.6449286743861131,-1.416325014634482,False,-1.376806846231202,False,2,False,No,True,-1.2575094642835551,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
STUD3530,21,False,0.3103325200240474,-0.014994239296120374,False,-0.6713309053461836,True,5,True,Yes,False,-0.4614158555955612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0
STUD3531,30,False,-0.008087878112672791,-1.416325014634482,True,-1.376806846231202,True,2,True,Yes,True,-1.2575094642835551,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,5,0,0,0,0,0,0
STUD3532,18,False,-0.6449286743861131,0.6856711483730604,False,0.03414503553883489,True,2,True,No,True,0.49389647483003146,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0
STUD3533,25,True,0.9471733162974876,-1.416325014634482,False,1.4450969173088717,False,4,False,Yes,True,-0.62063457733316,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
STUD3534,20,False,-1.2817694706595533,0.6856711483730604,False,0.7396209764238533,False,1,False,No,True,1.1307713617804265,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
STUD3535,25,False,-1.6001898687962735,-0.7156596269653012,False,0.03414503553883489,True,2,True,No,True,-0.4614158555955612,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
STUD3536,23,False,-1.6001898687962735,-0.7156596269653012,False,-0.6713309053461836,False,1,False,Yes,False,-0.7798532990707587,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
STUD3537,21,False,1.584014112570928,-1.416325014634482,True,0.7396209764238533,False,5,False,No,False,-0.7798532990707587,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10
STUD3538,20,False,-0.9633490725228332,0.6856711483730604,False,0.03414503553883489,True,4,False,Yes,False,0.49389647483003146,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0
STUD3539,15,True,0.9471733162974876,-1.416325014634482,True,0.03414503553883489,False,4,False,Yes,False,-0.9390720208083575,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
STUD3540,15,False,1.2655937144342078,1.3863365360422413,True,0.7396209764238533,False,5,False,No,True,1.7676462487308215,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,0,0,0,0,0,0
STUD3541,24,True,-1.6001898687962735,-0.014994239296120374,False,1.4450969173088717,False,3,True,Yes,False,0.9715526400428278,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
STUD3542,17,True,-0.008087878112672791,-0.014994239296120374,False,-1.376806846231202,True,4,False,Yes,False,-0.9390720208083575,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0
STUD3543,26,False,-1.2817694706595533,1.3863365360422413,False,0.03414503553883489,False,1,False,No,False,0.9715526400428278,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
STUD3544,24,True,0.3103325200240474,1.3863365360422413,True,0.03414503553883489,False,5,True,No,True,0.9715526400428278,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,6,0,0,0,0
STUD3545,28,False,1.2655937144342078,1.3863365360422413,False,-0.6713309053461836,True,3,False,No,True,0.1754590313548339,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0
STUD3546,27,True,-1.6001898687962735,1.3863365360422413,True,1.4450969173088717,False,1,True,Yes,True,2.5637398574188155,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
STUD3547,18,False,0.3103325200240474,-0.7156596269653012,False,-1.376806846231202,False,2,True,Yes,True,-1.0982907425459563,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,6,0
STUD3548,22,True,-1.2817694706595533,1.3863365360422413,False,-0.6713309053461836,False,5,True,Yes,True,0.1754590313548339,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
STUD3549,23,False,1.2655937144342078,-0.014994239296120374,False,1.4450969173088717,False,1,False,No,False,0.9715526400428278,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9
STUD3550,22,False,0.9471733162974876,-1.416325014634482,True,0.7396209764238533,True,1,False,No,True,-0.7798532990707587,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0
STUD3551,15,True,-0.32650827624939294,-0.7156596269653012,False,-1.376806846231202,False,4,True,No,True,-1.0982907425459563,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4
STUD3552,22,False,1.2655937144342078,0.6856711483730604,False,1.4450969173088717,False,4,True,Yes,True,1.7676462487308215,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9,0
STUD3553,24,False,-0.008087878112672791,1.3863365360422413,False,1.4450969173088717,True,1,True,Yes,True,2.5637398574188155,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0
STUD3554,13,False,-1.6001898687962735,-0.014994239296120374,True,1.4450969173088717,True,3,False,No,False,0.9715526400428278,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
STUD3555,28,False,-0.32650827624939294,-0.014994239296120374,True,-0.6713309053461836,False,4,False,No,False,-0.4614158555955612,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0
STUD3556,27,True,0.9471733162974876,1.3863365360422413,False,-1.376806846231202,False,5,True,Yes,True,-0.62063457733316,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0
STUD3557,21,False,0.3103325200240474,-0.7156596269653012,True,0.7396209764238533,True,3,True,Yes,False,-0.14297841212036366,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0
STUD3558,13,False,-0.9633490725228332,-1.416325014634482,False,-0.6713309053461836,False,4,True,No,False,-1.0982907425459563,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0
STUD3559,22,True,0.6287529181607675,0.6856711483730604,False,0.7396209764238533,False,1,False,No,False,1.1307713617804265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0
STUD3560,15,True,0.3103325200240474,-1.416325014634482,True,-1.376806846231202,True,1,False,Yes,True,-1.2575094642835551,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6
STUD3561,13,True,-0.32650827624939294,-0.7156596269653012,False,-0.6713309053461836,True,4,True,Yes,False,-0.7798532990707587,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4
STUD3562,26,True,-0.9633490725228332,1.3863365360422413,False,0.03414503553883489,False,2,False,No,False,0.9715526400428278,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0
STUD3563,19,False,-1.6001898687962735,0.6856711483730604,False,0.03414503553883489,False,1,False,No,True,0.49389647483003146,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
STUD3564,18,False,1.584014112570928,-0.7156596269653012,False,-0.6713309053461836,True,4,True,Yes,False,-0.7798532990707587,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,10,0,0,0,0
STUD3565,21,False,-0.6449286743861131,1.3863365360422413,False,0.03414503553883489,True,5,False,Yes,True,0.9715526400428278,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0
STUD3566,27,True,-1.2817694706595533,-0.014994239296120374,False,-1.376806846231202,False,1,False,No,True,-0.9390720208083575,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
STUD3567,26,False,-1.2817694706595533,-0.7156596269653012,True,0.03414503553883489,False,3,True,No,False,-0.4614158555955612,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
STUD3568,13,True,1.2655937144342078,-0.7156596269653012,True,-1.376806846231202,True,5,True,Yes,True,-1.0982907425459563,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,0,0,0
STUD3569,12,True,-1.2817694706595533,1.3863365360422413,False,-0.6713309053461836,False,3,False,Yes,False,0.1754590313548339,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
STUD3570,25,False,-1.6001898687962735,-0.7156596269653012,True,-1.376806846231202,True,2,False,Yes,True,-1.0982907425459563,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
STUD3571,27,True,0.6287529181607675,1.3863365360422413,True,0.7396209764238533,False,4,True,No,True,1.7676462487308215,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0
STUD3572,25,True,-1.6001898687962735,-1.416325014634482,False,0.03414503553883489,True,2,False,Yes,True,-0.9390720208083575,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
STUD3573,26,True,-0.008087878112672791,-0.014994239296120374,False,-1.376806846231202,True,3,True,Yes,False,-0.9390720208083575,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,5,0,0,0,0
STUD3574,16,True,1.2655937144342078,1.3863365360422413,False,1.4450969173088717,False,5,False,No,True,2.5637398574188155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9,0
STUD3575,29,True,-0.008087878112672791,1.3863365360422413,True,0.7396209764238533,False,4,True,Yes,False,1.7676462487308215,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0
STUD3576,29,True,1.584014112570928,-0.7156596269653012,True,-0.6713309053461836,True,1,False,No,True,-0.7798532990707587,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0
STUD3577,17,False,0.6287529181607675,0.6856711483730604,False,-1.376806846231202,True,5,False,Yes,True,-0.7798532990707587,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,7,0,0,0,0,0
STUD3578,23,False,1.584014112570928,0.6856711483730604,True,-0.6713309053461836,True,2,True,Yes,True,-0.14297841212036366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,10
STUD3579,27,True,-0.6449286743861131,0.6856711483730604,True,0.7396209764238533,False,1,True,No,True,1.1307713617804265,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
STUD3580,25,False,0.9471733162974876,-1.416325014634482,True,1.4450969173088717,False,2,False,No,True,-0.62063457733316,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0
STUD3581,16,False,0.3103325200240474,-0.014994239296120374,True,-0.6713309053461836,True,2,False,Yes,False,-0.4614158555955612,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0
STUD3582,19,True,-0.32650827624939294,1.3863365360422413,True,0.03414503553883489,False,2,True,Yes,True,0.9715526400428278,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
STUD3583,24,True,-0.008087878112672791,-0.7156596269653012,True,-0.6713309053461836,False,1,False,Yes,False,-0.7798532990707587,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0
STUD3584,28,True,1.2655937144342078,-0.7156596269653012,False,0.7396209764238533,False,5,True,No,False,-0.14297841212036366,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,9,0,0,0,0
STUD3585,20,False,-0.6449286743861131,1.3863365360422413,True,-0.6713309053461836,False,5,False,Yes,False,0.1754590313548339,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
STUD3586,21,False,0.6287529181607675,0.6856711483730604,False,-0.6713309053461836,True,1,False,Yes,False,-0.14297841212036366,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0
STUD3587,22,True,0.9471733162974876,-0.7156596269653012,False,0.7396209764238533,True,3,True,Yes,False,-0.14297841212036366,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0
STUD3588,24,True,-1.2817694706595533,-0.014994239296120374,True,-1.376806846231202,False,4,False,Yes,True,-0.9390720208083575,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
STUD3589,22,True,1.2655937144342078,0.6856711483730604,False,-1.376806846231202,True,2,False,No,True,-0.7798532990707587,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0
STUD3590,19,False,0.9471733162974876,-0.014994239296120374,True,1.4450969173088717,True,1,False,No,True,0.9715526400428278,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,8,0,0,0,0,0
STUD3591,23,False,0.6287529181607675,1.3863365360422413,False,-1.376806846231202,False,3,True,Yes,False,-0.62063457733316,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0
STUD3592,19,False,-0.008087878112672791,-0.7156596269653012,True,-0.6713309053461836,False,3,False,No,False,-0.7798532990707587,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
STUD3593,17,False,1.584014112570928,-0.7156596269653012,True,-1.376806846231202,False,3,True,Yes,False,-1.0982907425459563,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,10,0,0,0
STUD3594,22,True,-0.32650827624939294,0.6856711483730604,True,0.03414503553883489,True,2,False,No,False,0.49389647483003146,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0
STUD3595,12,True,1.2655937144342078,-0.014994239296120374,True,0.7396209764238533,True,4,True,Yes,False,0.49389647483003146,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0
STUD3596,29,True,0.3103325200240474,0.6856711483730604,False,-1.376806846231202,False,5,False,No,True,-0.7798532990707587,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0
STUD3597,23,False,-1.6001898687962735,-0.7156596269653012,False,-0.6713309053461836,False,4,True,Yes,True,-0.7798532990707587,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
STUD3598,14,True,1.584014112570928,0.6856711483730604,False,1.4450969173088717,True,2,False,Yes,True,1.7676462487308215,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,0,0,0
STUD3599,27,False,-0.32650827624939294,-1.416325014634482,False,0.7396209764238533,False,1,True,Yes,False,-0.7798532990707587,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0
STUD3600,16,False,-0.6449286743861131,-0.7156596269653012,True,-1.376806846231202,False,2,False,No,False,-1.0982907425459563,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
STUD3601,28,False,0.3103325200240474,-1.416325014634482,False,0.7396209764238533,False,3,True,No,False,-0.7798532990707587,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0,0
STUD3602,19,False,-0.9633490725228332,-1.416325014634482,False,0.7396209764238533,False,4,True,Yes,False,-0.7798532990707587,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
STUD3603,19,False,-0.6449286743861131,1.3863365360422413,True,0.7396209764238533,True,2,True,Yes,False,1.7676462487308215,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0
STUD3604,26,True,-0.9633490725228332,1.3863365360422413,False,1.4450969173088717,False,3,False,No,False,2.5637398574188155,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
STUD3605,30,False,-0.32650827624939294,-0.7156596269653012,False,-1.376806846231202,True,4,True,No,True,-1.0982907425459563,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4,0
STUD3606,13,True,-1.6001898687962735,-0.014994239296120374,True,-1.376806846231202,False,4,False,No,False,-0.9390720208083575,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
STUD3607,20,True,-0.9633490725228332,0.6856711483730604,True,1.4450969173088717,False,1,True,No,False,1.7676462487308215,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0
STUD3608,22,True,0.3103325200240474,-1.416325014634482,True,-0.6713309053461836,True,3,True,No,True,-1.0982907425459563,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0
STUD3609,28,False,-0.6449286743861131,-0.7156596269653012,True,0.7396209764238533,False,1,True,No,True,-0.14297841212036366,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3
STUD3610,24,False,1.584014112570928,-0.7156596269653012,False,-1.376806846231202,False,1,True,Yes,False,-1.0982907425459563,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0
STUD3611,15,False,0.9471733162974876,-0.7156596269653012,False,0.7396209764238533,False,2,True,Yes,False,-0.14297841212036366,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0
STUD3612,27,False,-0.32650827624939294,-0.7156596269653012,True,-1.376806846231202,True,4,False,Yes,False,-1.0982907425459563,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0
STUD3613,12,True,1.584014112570928,-0.014994239296120374,False,1.4450969173088717,True,2,False,Yes,True,0.9715526400428278,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10
STUD3614,12,False,-1.2817694706595533,-0.014994239296120374,False,-1.376806846231202,False,1,True,No,True,-0.9390720208083575,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
STUD3615,13,False,0.6287529181607675,-1.416325014634482,True,1.4450969173088717,True,3,True,No,True,-0.62063457733316,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0
STUD3616,27,False,-1.2817694706595533,-1.416325014634482,False,0.03414503553883489,False,3,False,Yes,True,-0.9390720208083575,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
STUD3617,30,False,-0.32650827624939294,1.3863365360422413,True,-0.6713309053461836,False,2,True,Yes,True,0.1754590313548339,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0
STUD3618,25,False,-0.32650827624939294,1.3863365360422413,True,-1.376806846231202,True,2,True,Yes,False,-0.62063457733316,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4
STUD3619,18,False,-0.9633490725228332,-1.416325014634482,False,-0.6713309053461836,True,2,True,No,False,-1.0982907425459563,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
STUD3620,21,True,-1.2817694706595533,0.6856711483730604,False,-1.376806846231202,False,4,False,Yes,False,-0.7798532990707587,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
STUD3621,13,True,-1.6001898687962735,-1.416325014634482,False,0.03414503553883489,True,4,True,Yes,False,-0.9390720208083575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
